xtime;Stazione;hour;Parm;Aver;SWrd;MinT;Min;MaxT;Max;Sigma;Samp;nhour;is_dup
2015-09-10 00:00:00;GELA exAutoparco;0;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 01:00:00;GELA exAutoparco;1;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 02:00:00;GELA exAutoparco;2;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 03:00:00;GELA exAutoparco;3;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 04:00:00;GELA exAutoparco;4;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 05:00:00;GELA exAutoparco;5;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 06:00:00;GELA exAutoparco;6;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 07:00:00;GELA exAutoparco;7;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 08:00:00;GELA exAutoparco;8;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 09:00:00;GELA exAutoparco;9;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 10:00:00;GELA exAutoparco;10;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 11:00:00;GELA exAutoparco;11;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 12:00:00;GELA exAutoparco;12;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 13:00:00;GELA exAutoparco;13;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 14:00:00;GELA exAutoparco;14;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 15:00:00;GELA exAutoparco;15;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 16:00:00;GELA exAutoparco;16;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 17:00:00;GELA exAutoparco;17;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 18:00:00;GELA exAutoparco;18;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 19:00:00;GELA exAutoparco;19;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 20:00:00;GELA exAutoparco;20;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 21:00:00;GELA exAutoparco;21;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 22:00:00;GELA exAutoparco;22;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
2015-09-10 23:00:00;GELA exAutoparco;23;BENZENE;NA;NA;NA;NA;NA;NA;NA;NA;1;FALSE
