"14/08/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"14/08/2015 01:00";;;;;;;;;;;;;;;;;"45.91554345";"80400000";"00:06";"42.47951505";"01:00";"49.03911495";"1.4585445";"720";;;;;;;;;"0.06783695";"80400000";"00:58";"0.0";"00:28";"0.27134069";"0.11749299";"4";;;;;;;;;;;;;;;;
"14/08/2015 02:00";"10.72992969";"80400000";"01:56";"9.91542049";"01:28";"11.37642642";"0.43998471";"720";;;;;;;;;"38.9672178";"81400000";"01:18";"30.3320997";"01:05";"50.25383055";"5.76661533";"720";"35.6016312";"82400000";"01:08";"21.71135272";"01:22";"46.92453344";"8.0695004";"720";"0.0";"80400000";"01:58";"0.0";"01:58";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"14/08/2015 03:00";"10.06639211";"80400000";"03:00";"9.33101263";"02:54";"10.79202771";"0.42509075";"720";;;;;;;;;;;;;;;;;"20.73244696";"82400000";"02:59";"15.6415137";"02:00";"29.41537432";"3.45556907";"720";"0.2960487";"80400000";"02:58";"0.0";"02:13";"1.18418972";"0.51277038";"4";;;;;;;;;;;;;;;;
"14/08/2015 04:00";"10.01322742";"80400000";"03:39";"9.33101263";"03:59";"10.79202771";"0.44930857";"720";;;;;;;;;"49.36210545";"82400000";"03:02";"46.2343245";"03:55";"52.5683697";"1.18172628";"720";"13.45222016";"82400000";"04:00";"11.43931627";"03:00";"16.34188121";"1.42943797";"720";"0.0";"80400000";"03:57";"0.0";"03:57";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"14/08/2015 05:00";"9.82532345";"80400000";"05:00";"9.33101263";"04:54";"9.91542049";"0.21103055";"720";;;;;;;;;"49.38273375";"82400000";"04:59";"41.8492347";"04:17";"53.7864369";"2.97820383";"720";"10.40562789";"82400000";"04:24";"9.57167276";"04:00";"11.90622667";"0.47577061";"720";"0.06219464";"80400000";"04:43";"0.0";"04:58";"0.24877752";"0.10772471";"4";;;;;;;;;;;;;;;;
"14/08/2015 06:00";"9.85048606";"80400000";"05:34";"9.33101263";"06:00";"9.91542049";"0.18366206";"720";;;;;;;;;"37.7855793";"82400000";"05:57";"30.88649025";"05:07";"45.0162573";"4.17325272";"720";"15.36071929";"82400000";"05:02";"10.27204027";"05:58";"21.94480792";"3.64669642";"720";"0.0";"80400000";"05:57";"0.0";"05:57";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"14/08/2015 07:00";"10.05097032";"80400000";"06:57";"9.33101263";"06:52";"10.79202771";"0.3606821";"720";;;;;;;;;"32.40739845";"82400000";"07:00";"27.96309705";"06:28";"36.7332966";"1.75755909";"720";"24.270928";"82400000";"06:00";"21.24444232";"06:59";"26.84736712";"1.05298046";"720";"0.0";"80400000";"06:58";"0.0";"06:58";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"14/08/2015 08:00";"10.06436421";"80400000";"07:42";"9.33101263";"07:59";"10.79202771";"0.37248235";"720";;;;;;;;;"29.41126755";"82400000";"07:15";"23.8216167";"07:43";"34.2971223";"2.85766793";"720";"33.80465712";"82400000";"07:01";"27.08082232";"07:57";"37.11939592";"1.96205425";"720";"0.46820748";"80400000";"07:13";"0.0";"07:58";"0.75760601";"0.30214765";"4";;;;;;;;;;;;;;;;
"14/08/2015 09:00";"10.22223312";"80400000";"08:50";"9.33101263";"08:58";"10.79202771";"0.46916549";"720";;;;;;;;;"39.4147362";"82400000";"08:02";"32.59181625";"08:58";"43.0673019";"2.70088686";"720";"23.84325184";"82400000";"08:57";"17.74261432";"08:00";"36.18557512";"5.3925092";"720";"0.08979093";"80400000";"08:57";"0.0";"08:13";"0.3591627";"0.15552167";"4";;;;;;;;;;;;;;;;
"14/08/2015 10:00";"9.98765902";"80400000";"09:30";"9.33101263";"09:58";"10.79202771";"0.36896455";"720";;;;;;;;;"39.8915013";"82400000";"09:49";"35.51520945";"09:21";"43.79817015";"1.90825341";"720";"23.20286568";"82400000";"09:01";"18.44297801";"09:55";"30.58265032";"3.75033064";"720";"0.47634043";"80400000";"09:58";"0.0";"09:43";"1.53911153";"0.63154785";"4";;;;;;;;;;;;;;;;
"14/08/2015 11:00";"10.22019912";"80400000";"10:38";"9.33101263";"10:58";"10.79202771";"0.43144293";"720";;;;;;;;;"39.81367635";"82400000";"10:13";"37.95134385";"10:36";"42.09284415";"0.92473637";"720";"28.22087144";"82400000";"10:10";"26.38045672";"10:59";"31.98338152";"1.16657812";"720";"0.0";"80400000";"10:58";"0.0";"10:58";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
"14/08/2015 12:00";"10.1447184";"80400000";"11:54";"9.33101263";"12:00";"10.79202771";"0.39136397";"720";;;;;;;;;"45.83235195";"82400000";"11:01";"39.6566898";"11:17";"51.35028255";"2.31864287";"720";"27.34703008";"82400000";"11:29";"24.51281512";"11:01";"31.98338152";"1.72075985";"720";"0.25464561";"80400000";"11:58";"0.0";"11:28";"1.01858449";"0.44105968";"4";;;;;;;;;;;;;;;;
"14/08/2015 13:00";"10.56557232";"80400000";"12:43";"9.91542049";"12:59";"11.37642642";"0.38953032";"720";;;;;;;;;"42.6257685";"82400000";"12:39";"37.95134385";"12:24";"45.99071505";"2.32725927";"720";"26.93589272";"82400000";"12:30";"22.64517352";"12:38";"31.28301592";"2.09971634";"720";"0.0";"80400000";"12:58";"0.0";"12:58";"0.0";"0.0";"4";;;;;;;;;;;;;;;;
