"31/08/2015 00:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"31/08/2015 01:00";;;;;;;;;;;;;;;;;"21.37257465";"82400000";"00:14";"19.09619586";"00:37";"24.50540295";"1.0956141";"720";;;;;;;;;;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 02:00";"11.70049347";"82400000";"01:46";"10.22738931";"01:00";"13.83704775";"0.70567088";"720";;;;;;;;;"20.64212535";"83400000";"01:44";"18.35857254";"01:56";"24.9971505";"1.19500899";"720";"19.46888264";"82400000";"02:00";"16.34188121";"01:00";"21.94480792";"1.21555018";"720";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 03:00";"11.08257444";"82400000";"02:49";"10.22738931";"02:37";"12.33302679";"0.44158445";"707";;;;;;;;;;;;;;;;;"12.63102763";"82400000";"02:51";"10.03858316";"02:00";"16.80879161";"1.99072469";"707";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 04:00";"11.20959774";"82400000";"03:27";"10.22738931";"03:51";"11.73141027";"0.47908633";"720";;;;;;;;;"19.86548582";"82400000";"03:45";"16.52929719";"03:03";"27.10345155";"2.93278766";"720";"13.84779766";"82400000";"03:00";"10.50549356";"03:28";"17.04224681";"1.72117284";"720";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 05:00";"11.17952505";"82400000";"04:56";"10.22738931";"04:51";"11.73141027";"0.44831292";"720";;;;;;;;;"19.19777129";"82400000";"04:13";"15.79156415";"04:54";"22.92296895";"1.48801464";"720";"12.1464905";"82400000";"04:50";"10.27204027";"04:05";"14.70769098";"1.14112366";"720";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 06:00";"10.96017849";"82400000";"05:51";"10.22738931";"05:58";"11.73141027";"0.36344529";"720";;;;;;;;;"20.07450795";"82400000";"05:16";"17.51294192";"05:07";"22.4311416";"0.92652987";"720";"14.36042781";"82400000";"05:00";"10.73895067";"05:59";"16.10842601";"1.4116621";"720";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 07:00";"10.71227457";"C2400000";"07:00";"0.0";"06:58";"11.73141027";"1.76152739";"719";;;;;;;;;"17.33406423";"C2400000";"07:00";"5.46331748";"06:03";"21.69341055";"2.54418161";"719";"18.71437111";"82400000";"06:58";"0.0";"06:58";"22.87862872";"3.27799207";"720";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 08:00";"0.0";"82400000";"08:00";"0.0";"08:00";"0.0";"0.0";"720";;;;;;;;;"5.46331748";"82400000";"08:00";"5.46331748";"08:00";"5.46331748";"0.0";"720";"2.57676416";"82400000";"07:44";"1.16727791";"07:23";"3.96874222";"0.38967516";"720";;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 09:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
"31/08/2015 10:00";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"37.29999161";"80000000";"10:00";"37.29999161";"10:00";"37.29999161";"0.0";"1";"0.0";"80000000";"10:00";"0.0";"10:00";"0.0";"0.0";"1"
